CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;GRUPO_DFP;MOEDA;ESCALA_MOEDA;ORDEM_EXERC;DT_FIM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA;ST_CONTA_FIXA;ANO;VALOR_AJUSTADO
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.02.01.01;Aplicações Financeiras Avaliadas a Valor Justo através do Resultado;0.0;S;2022;0.0
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.02.01.01;Aplicações Financeiras Avaliadas a Valor Justo através do Resultado;0.0;S;2023;0.0
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.02.01.01.01;Títulos Designados a Valor Justo;0.0;S;2022;0.0
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.02.01.01.01;Títulos Designados a Valor Justo;0.0;S;2023;0.0
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.02.01.02;Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes;0.0;S;2022;0.0
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.02.01.02;Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes;0.0;S;2023;0.0
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.02.01.03;Aplicações Financeiras Avaliadas ao Custo Amortizado;886901.0;S;2022;970743.6893704401
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.02.01.03;Aplicações Financeiras Avaliadas ao Custo Amortizado;823251.0;S;2023;861285.1962
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.02.01.04;Contas a Receber;274728.0;S;2022;300699.25763232005
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.02.01.04;Contas a Receber;279544.0;S;2023;292458.9328
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.02.01.04.01;Clientes;11862.0;N;2022;12983.367527280001
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.02.01.04.01;Clientes;16346.0;N;2023;17101.1852
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.02.01.04.02;Outras Contas a Receber;0.0;N;2022;0.0
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.02.01.04.02;Outras Contas a Receber;0.0;N;2023;0.0
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.02.01.04.03;Financiamento a clientes;262866.0;N;2022;287715.89010504005
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.02.01.04.03;Financiamento a clientes;263198.0;N;2023;275357.7476
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.02.01.04.04;Contas a receber vinculadas;0.0;N;2022;0.0
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.02.01.04.04;Contas a receber vinculadas;0.0;N;2023;0.0
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.02.01.05;Estoques;0.0;S;2022;0.0
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.02.01.05;Estoques;0.0;S;2023;0.0
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.02.01.06;Ativos Biológicos;0.0;S;2022;0.0
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.02.01.06;Ativos Biológicos;0.0;S;2023;0.0
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.02.01.07;Tributos Diferidos;251064.0;S;2022;274798.19464416004
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.02.01.07;Tributos Diferidos;666571.0;S;2023;697366.5802
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.02.01.07.01;Imposto de Renda e Contribuição Social Diferidos;251064.0;N;2022;274798.19464416004
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.02.01.07.01;Imposto de Renda e Contribuição Social Diferidos;666571.0;N;2023;697366.5802
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.02.01.08;Despesas Antecipadas;50201.0;S;2022;54946.72342244001
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.02.01.08;Despesas Antecipadas;80988.0;S;2023;84729.6456
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.02.01.09;Créditos com Partes Relacionadas;0.0;S;2022;0.0
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.02.01.09;Créditos com Partes Relacionadas;0.0;S;2023;0.0
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.02.01.09.01;Créditos com Coligadas;0.0;S;2022;0.0
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.02.01.09.01;Créditos com Coligadas;0.0;S;2023;0.0
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.02.01.09.03;Créditos com Controladores;0.0;N;2022;0.0
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.02.01.09.03;Créditos com Controladores;0.0;N;2023;0.0
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.02.01.09.04;Créditos com Outras Partes Relacionadas;0.0;N;2022;0.0
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.02.01.09.04;Créditos com Outras Partes Relacionadas;0.0;N;2023;0.0
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.02.01.10;Outros Ativos Não Circulantes;688412.0;S;2022;753490.64290928
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.02.01.10;Outros Ativos Não Circulantes;614721.0;S;2023;643121.1102
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.02.01.10.01;Ativos Não-Correntes a Venda;0.0;S;2022;0.0
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.02.01.10.01;Ativos Não-Correntes a Venda;0.0;S;2023;0.0
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.02.01.10.02;Ativos de Operações Descontinuadas;0.0;S;2022;0.0
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.02.01.10.02;Ativos de Operações Descontinuadas;0.0;S;2023;0.0
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.02.01.10.03;Tributos a recuperar;306373.0;N;2022;335335.79998612
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.02.01.10.03;Tributos a recuperar;245505.0;N;2023;256847.331
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.02.01.10.04;Outros ativos;348647.0;N;2022;381606.14890268
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.02.01.10.04;Outros ativos;357676.0;N;2023;374200.6312
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.02.01.10.05;Depósitos em garantia;0.0;N;2022;0.0
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.02.01.10.05;Depósitos em garantia;0.0;N;2023;0.0
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.02.01.10.06;Instrumentos financeiros derivativos;29983.0;N;2022;32817.42611452
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.02.01.10.06;Instrumentos financeiros derivativos;0.0;N;2023;0.0
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.02.01.10.07;Ativos de contrato;3409.0;N;2022;3731.2679059600005
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.02.01.10.07;Ativos de contrato;11540.0;N;2023;12073.148000000001
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.02.02;Investimentos;64196.0;S;2022;70264.73291024001
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.02.02;Investimentos;136440.0;S;2023;142743.528
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.02.02.01;Participações Societárias;64196.0;S;2022;70264.73291024001
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.02.02.01;Participações Societárias;136440.0;S;2023;142743.528
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.02.02.01.01;Participações em Coligadas;64196.0;S;2022;70264.73291024001
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.02.02.01.01;Participações em Coligadas;136440.0;S;2023;142743.528
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.02.02.01.04;Participações em Controladas em Conjunto;0.0;S;2022;0.0
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.02.02.01.04;Participações em Controladas em Conjunto;0.0;S;2023;0.0
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.02.02.01.05;Outros Investimentos;0.0;S;2022;0.0
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.02.02.01.05;Outros Investimentos;0.0;S;2023;0.0
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.02.02.02;Propriedades para Investimento;0.0;S;2022;0.0
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.02.02.02;Propriedades para Investimento;0.0;S;2023;0.0
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.02.03;Imobilizado;8944690.0;S;2022;9790271.260123601
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.02.03;Imobilizado;8998618.0;S;2023;9414354.1516
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.02.03.01;Imobilizado em Operação;8605079.0;S;2022;9418555.324420761
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.02.03.01;Imobilizado em Operação;8572641.0;S;2023;8968697.0142
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.02.03.02;Direito de Uso em Arrendamento;339611.0;S;2022;371715.93570284004
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.02.03.02;Direito de Uso em Arrendamento;425977.0;S;2023;445657.1374
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.02.03.03;Imobilizado em Andamento;0.0;S;2022;0.0
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.02.03.03;Imobilizado em Andamento;0.0;S;2023;0.0
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.02.04;Intangível;11721435.0;S;2022;12829514.293721402
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.02.04;Intangível;11284980.0;S;2023;11806346.076
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.02.04.01;Intangíveis;11721435.0;S;2022;12829514.293721402
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.02.04.01;Intangíveis;11284980.0;S;2023;11806346.076
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.02.04.01.01;Contrato de Concessão;0.0;S;2022;0.0
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.02.04.01.01;Contrato de Concessão;0.0;S;2023;0.0
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.02.04.02;Goodwill;0.0;S;2022;0.0
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.02.04.02;Goodwill;0.0;S;2023;0.0
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1;Ativo Total;52201228.0;S;2023;54612924.7336
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1;Ativo Total;73219718.0;S;2024;73219718.0
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.01;Ativo Circulante;29316115.0;S;2023;30670519.513
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1.01;Ativo Circulante;40326906.0;S;2024;40326906.0
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.01.01;Caixa e Equivalentes de Caixa;7887311.0;S;2023;8251704.7682
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1.01.01;Caixa e Equivalentes de Caixa;9678721.0;S;2024;9678721.0
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.01.02;Aplicações Financeiras;2525758.0;S;2023;2642448.0196
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1.01.02;Aplicações Financeiras;3961465.0;S;2024;3961465.0
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.01.02.01;Aplicações Financeiras Avaliadas a Valor Justo através do Resultado;820645.0;S;2023;858558.799
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1.01.02.01;Aplicações Financeiras Avaliadas a Valor Justo através do Resultado;844940.0;S;2024;844940.0
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.01.02.01.01;Títulos para Negociação;0.0;S;2023;0.0
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1.01.02.01.01;Títulos para Negociação;0.0;S;2024;0.0
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.01.02.01.02;Títulos Designados a Valor Justo;820645.0;S;2023;858558.799
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1.01.02.01.02;Títulos Designados a Valor Justo;844940.0;S;2024;844940.0
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.01.02.02;Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes;1696928.0;S;2023;1775326.0736
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1.01.02.02;Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes;209121.0;S;2024;209121.0
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.01.02.03;Aplicações Financeiras Avaliadas ao Custo Amortizado;8185.0;S;2023;8563.147
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1.01.02.03;Aplicações Financeiras Avaliadas ao Custo Amortizado;2907404.0;S;2024;2907404.0
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.01.03;Contas a Receber;1094033.0;S;2023;1144577.3246
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1.01.03;Contas a Receber;2061890.0;S;2024;2061890.0
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.01.03.01;Clientes;1094033.0;S;2023;1144577.3246
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1.01.03.01;Clientes;2061890.0;S;2024;2061890.0
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.01.03.01.01;Contas a receber;1053609.0;N;2023;1102285.7358
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1.01.03.01.01;Contas a receber;1986223.0;N;2024;1986223.0
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.01.03.01.02;Financiamento a clientes;40424.0;N;2023;42291.5888
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1.01.03.01.02;Financiamento a clientes;75667.0;N;2024;75667.0
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.01.03.01.03;Contas a receber vinculadas;0.0;N;2023;0.0
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1.01.03.01.03;Contas a receber vinculadas;0.0;N;2024;0.0
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.01.03.02;Outras Contas a Receber;0.0;S;2023;0.0
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1.01.03.02;Outras Contas a Receber;0.0;S;2024;0.0
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.01.04;Estoques;12761730.0;S;2023;13351321.926
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1.01.04;Estoques;18181138.0;S;2024;18181138.0
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.01.05;Ativos Biológicos;0.0;S;2023;0.0
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1.01.05;Ativos Biológicos;0.0;S;2024;0.0
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.01.06;Tributos a Recuperar;1335841.0;S;2023;1397556.8542
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1.01.06;Tributos a Recuperar;1421883.0;S;2024;1421883.0
07.689.002/0001-89;2024-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.01.06.01;Tributos Correntes a Recuperar;1335841.0;S;2023;1397556.8542
